Tournament,TeamName,Speakers
"Leiden Open 2023","UB Integrated Deconstruction","dordemirkovic;milosprokic"
"Leiden Open 2023","UB Serbs in the Hague: What could poss","obradkostic;strahinjabatanjski"
"Leiden Open 2023","UDS Spin Doctors","matyldajellonnek;harmendejong"
"Leiden Open 2024","Alaska A","emmamullet;casileblanc"
"Leiden Open 2024","Alaska B","mckaylamontgomery;nathanhealy"
"Leiden Open 2024","ASDV Bonaparte 3 Utilitarian Arguments in a Trenc","eltonhogklint;erikavodvarkova"
"Leiden Open 2024","ASDV Bonaparte Balkan Girls","oananitu;irinachicus"
"Leiden Open 2024","ASDV Bonaparte Kwestie van Geduld","daanzieren;vincentvonk"
"Leiden Open 2024","ASDV Bonaparte still can&#x27;t figure out who&#x27;s more","saskiabergmann;floraaarts"
"Leiden Open 2024","BDU Yappers SJ Inc","sergeyshkolnikov;julianhesse"
"Leiden Open 2024","Belgrade Маша и медвед","filipubovic;dimitrijemikaric"
"Leiden Open 2024","Brussels Ascendancy Epistles","raulaghayev;fionamishova"
"Leiden Open 2024","Brussels Colón y Atahualpa","angelaparicio;pablolamiquiz"
"Leiden Open 2024","Brussels Jinx Monsoon","thatomufhadi;leyligasimova"
"Leiden Open 2024","Brussels The last two brain cells","davidsalescu;xingyuphoon"
"Leiden Open 2024","Brussels Waystar Royco","darieldomi;danylostarak"
"Leiden Open 2024","Bucharest AV","popvlad;dumitruarina"
"Leiden Open 2024","Cambridge AJ","alldontan;jamescater"
"Leiden Open 2024","Cambridge FJ","frasermcconachie;joshualow"
"Leiden Open 2024","Camel Albastru","anamariagrama;mihaimihaiescu"
"Leiden Open 2024","CDS Girl Math Economists","lauraserafinepilmark;marthajohanneschou"
"Leiden Open 2024","Chronos circle jerk","nataliabeboshvili;leonkersten"
"Leiden Open 2024","Chronos Generational hide and seek losers","idanbenavi;calebhyman"
"Leiden Open 2024","Cicero I could use a break","dragosmihaiglosic;iddovandenhout"
"Leiden Open 2024","DSDC A","thomlolkema;mirthevandijk"
"Leiden Open 2024","EDS grrrrr","marabuga;amarsamlal"
"Leiden Open 2024","GDS Kalliope Debaters 101","dimitrioskouvaras;peterbencepakai"
"Leiden Open 2024","GDS Kalliope Feminist Extension","benjaminhucko;yukisaito"
"Leiden Open 2024","GDS Kalliope The Kings","anggianemirhakimabrian;izannallahbaig"
"Leiden Open 2024","het volgend station is twink centr","chrisludwiczak;oliverkok"
"Leiden Open 2024","Hotter than Pjotr &amp; Ananya","mariiaprylypko;daanspackler"
"Leiden Open 2024","Leben ist Leiden","kierenschmidt;samwire"
"Leiden Open 2024","Linsey&#x27;s retirement","martijnlogtenberg;linseykeur"
"Leiden Open 2024","Maastricht Covenant of Steel","paulinahernandezsainz;janbasler"
"Leiden Open 2024","Millennial madness","lisaknodt;alwinbakker"
"Leiden Open 2024","Mutual Stockholm Syndrome","sebastianposthumusmeyjes;ginaleyva"
"Leiden Open 2024","Northeastern Boston Tea Party","joshuali;meerashukla"
"Leiden Open 2024","Northeastern Unfunny Team Name","nikokhan;foxchyatte"
"Leiden Open 2024","Northeastern Vit-D Truthers","isaacmoloney;alexanderwebb"
"Leiden Open 2024","Part of the Problem","tjgates;judebethinger"
"Leiden Open 2024","Porto Poker Face","clarabotelho;anagabriela"
"Leiden Open 2024","Porto We still keep an old carnation","gabiwerdan;goncaloteixeira"
"Leiden Open 2024","prison debating circle","adriannamazur;krzysztofmajcher"
"Leiden Open 2024","Stuttgart We came for the poffertjes","markusgelfgren;nadimm"
"Leiden Open 2024","Swing 1","speaker;speaker"
"Leiden Open 2024","Swing 2","speaker;speaker"
"Leiden Open 2024","Swing 3","speaker;speaker"
"Leiden Open 2024","THR our taste in men","annacox;helenahecke"
"Leiden Open 2024","Trivium The socks are a façade","alexsteinmetz;noralyjonis"
"Leiden Open 2024","TU Delft TUDisagree","balintmagyar;konstantinosrigos"
"Leiden Open 2024","UAM one (1) weed please","wiktorchaupniczak;hannaszczerbinska"
"Leiden Open 2024","UDS Alias","eliasge;alfiedw"
"Leiden Open 2024","UDS gOeiE ZaKEn","sjoerd;gijs"
"Leiden Open 2024","UDS New debating contract","raoulmeijer;niyabalcheva"
"Leiden Open 2024","UDS The Spice Girls","kseniiaeremchuk;lisajongmans"
"Leiden Open 2024","Warsaw EFL gap","martasanzwawer;ignacykrzewski"
"Leiden Open 2024","Zurich DCZH (K-)Hole Enjoyers","matthiasroshardt;oliverfischer"
"Leiden Open 2025","Balkan Girls","oananitu;irinachicus"
"Leiden Open 2025","Bocconi A","ahmetnadirakgul;yigitodabasoglu"
"Leiden Open 2025","Bocconi B","tarik;cagan"
"Leiden Open 2025","Buff History Buffs","max;elias"
"Leiden Open 2025","COIful Dacic","darie;eliana"
"Leiden Open 2025","Either we break or Anna’s water doe","dominicferris;zacharysidneyaustingodleymcavoy"
"Leiden Open 2025","Elle wood’s associates","ermioni;gulud"
"Leiden Open 2025","Lekker met de gays","vernonpetkov;borispahomov"
"Leiden Open 2025","LimAssam","swapnarkaarnan;fyodordmitrenko"
"Leiden Open 2025","Mervel and DC","meredithwang;debashmichakrabarti"
"Leiden Open 2025","Our eyes are up here","nataliabeboshvili;idanbenavi"
"Leiden Open 2025","Revenge of the Schoolies","linafefer;matejmarek"
"Leiden Open 2025","Running laps around our opponents","aditya;joepvanheugten"
"Leiden Open 2025","Swing A","speaker;speaker"
"Leiden Open 2025","Swing B","speaker;speaker"
"Leiden Open 2025","The Yapocalypse","oliviacoustance;feliciaaldiyani"
"Leiden Open 2025","Three Utilitarian Arguments in a Tr","erika;elton"
"Leiden Open 2025","Van Dijk","andreicaus;dianagalca"
"Leiden Open 2025","We left all the other dinos at home","alexsteinmetz;linseykeur"
"Leiden Open 2025","We Live Here Now","noamdahan;monicaforman"
"Leiden Open 2025","Whatever actually?!","wardmadou;arinaalexeyeva"
"Linkbate DC 2024","0 Creativity","nicholasqi;sophiepang"
"Linkbate DC 2024","11/8","rexwong;ansontsui"
"Linkbate DC 2024","12345678","leejinwungmax;benjaminwu"
"Linkbate DC 2024","1WY Green Debating Group","jamilchong;andrewxu"
"Linkbate DC 2024","A&amp;E","echohuang;angelhu"
"Linkbate DC 2024","agora","joaquincarlosfrancisco;giancarlomontuno"
"Linkbate DC 2024","AH","maiphonghai;phananh"
"Linkbate DC 2024","Alice in Joeverland","juliareneegarde;jobcornelio"
"Linkbate DC 2024","ASHS A","rafaelcarasig;venamabellesvivar"
"Linkbate DC 2024","ashwin and alex&#x27;s nepo babies","musabchummun;gauravgoel"
"Linkbate DC 2024","asian invasion","jonathanho;josephlim"
"Linkbate DC 2024","ate nine chickens","shangshixin;wangsiqi"
"Linkbate DC 2024","Average Height of 5&#x27;3","wongpakchingdaniel;garrettmak"
"Linkbate DC 2024","Avocado toast","kennethcheng;alvinlam"
"Linkbate DC 2024","AYENA SILA ⁉️","rynadeleon;jennikaloyola"
"Linkbate DC 2024","based","kwokvalerietinwing;lomanyikristen"
"Linkbate DC 2024","Beginner Team 1","jordanwong;matthewszeto"
"Linkbate DC 2024","Bidkar and Roy","bidkarghale;roywong"
"Linkbate DC 2024","Biubiubiu","junyuandeng;taotaolian"
"Linkbate DC 2024","Blissful Zephyr","nicholaschan;peterchan"
"Linkbate DC 2024","BPeasy lemon squeezy","yuyeqian;felixpolianski"
"Linkbate DC 2024","Capstone DB","bellalent;dominichengruigao"
"Linkbate DC 2024","Capstone MS","moniquecheuknamsiu;samaraanand"
"Linkbate DC 2024","Capstone NM","nelsonbai;matiasli"
"Linkbate DC 2024","Capstone RA","riyasunilparyani;alexanderbrueggemann"
"Linkbate DC 2024","cheroline😻","liucheer;qiucaroline"
"Linkbate DC 2024","CLPHS CantThink","sawyongphen;chongshengyun"
"Linkbate DC 2024","Debate 40 hours a day","xuchinamnathan;orchunyulawrence"
"Linkbate DC 2024","Eggheads","huipakyu;tsangandreashonyin"
"Linkbate DC 2024","Emi and Vera","verahui;emiven"
"Linkbate DC 2024","EminAriel","ariellu;eminaye"
"Linkbate DC 2024","ethan if","evanlai;ethanfong"
"Linkbate DC 2024","ewan","justineamandaa;villacorta;neilianbarcillas"
"Linkbate DC 2024","Face Tearers","harrisonlaw;jimmywang"
"Linkbate DC 2024","Floccinaucinihilipilification","owentam;woodyyip"
"Linkbate DC 2024","FNDT Royal Blue","yasminelyon;matthewhalpern"
"Linkbate DC 2024","funny team name","oscarlee;honrichlai"
"Linkbate DC 2024","Garlic Bread","yuenyikhingareth;leechaktinbrandon"
"Linkbate DC 2024","gojo","mischaleunghauwing;marvisleung"
"Linkbate DC 2024","Good Vibes","tsuichaktaoaiden;wuheichithayden"
"Linkbate DC 2024","GREAT SA","shengzhenwei;amandali"
"Linkbate DC 2024","GV","gwenchen;vanessarong"
"Linkbate DC 2024","hakuna matata","evanchow;vijaynarayanan"
"Linkbate DC 2024","Helace","helenajiang;gracelam"
"Linkbate DC 2024","hi dad u got that 🍼?","gigicheungwanchi;ansoncheng"
"Linkbate DC 2024","HKU A","jackylam;helenli"
"Linkbate DC 2024","HKU B","mckenziekohltuckett;ibyyip;ignorehkuedsgmail"
"Linkbate DC 2024","How about yes","katelynyiu;gwynethchan"
"Linkbate DC 2024","HPL","lephonglinh;lehuyphong"
"Linkbate DC 2024","I AM A VERY GOOD BAD BOY","chloeoalbert;gianemmanuelgapolinario"
"Linkbate DC 2024","I know you know lee know","katharinagring;siyixu"
"Linkbate DC 2024","I love China","anguschow;matthewtang"
"Linkbate DC 2024","Indefinitely Definitely Winning","keaganchangliangje;owenchong"
"Linkbate DC 2024","ipad kids 🤓","arjunjayavejayan;ongxinyi"
"Linkbate DC 2024","Jr. Paolo Chalex","adrianlau;owenwu"
"Linkbate DC 2024","Judgemental^2","charmainewong;vincylung"
"Linkbate DC 2024","La Salle","kootinyauaidan;yangchitho"
"Linkbate DC 2024","le rizzlers","chongtszyankarissa;tohoiyaujeanette"
"Linkbate DC 2024","LM","dodaovulong;phamtuananhminh"
"Linkbate DC 2024","Miracle","clementma;kuangzhaopeng"
"Linkbate DC 2024","Miss Americana and the Heartbreak P","jaydenchow;cynthiaor"
"Linkbate DC 2024","MJ","jinszehonjacky;yangyatmarcus"
"Linkbate DC 2024","Mortar and Pestle","artheajulienneclu;ninakristinelbendo"
"Linkbate DC 2024","MPU-A","jiawendeng;hongyunzhang"
"Linkbate DC 2024","My deputy can french kiss &lt;3","rishabhgupta;abhyudyasangwan"
"Linkbate DC 2024","my little pony","chanchungyu;licheukyan"
"Linkbate DC 2024","N/A","samuellihaolong;sophietangyikyan"
"Linkbate DC 2024","name","yuenhiuching;sebastianethanlau"
"Linkbate DC 2024","Nescafe Original 3 in 1 Instant Cof","adrianyeung;jasonying"
"Linkbate DC 2024","Nike take notes","leolouis;amandaching"
"Linkbate DC 2024","No Lollipops","bryanli;claudialoh"
"Linkbate DC 2024","one of us is an imposter","mal;dur"
"Linkbate DC 2024","Penguinz","jakeip;andrewman"
"Linkbate DC 2024","Persuasion Pioneers","makheilonggavin;lamyukho"
"Linkbate DC 2024","Powerpuffs","charlottechang;lindsayguo"
"Linkbate DC 2024","Queen Jiafei","danielduplessis;russeldavis"
"Linkbate DC 2024","ReviQ","chaucheukchunharry;chanhonsum;jason"
"Linkbate DC 2024","Royal Aquamarine","druvinvitharanage;dithiradesilva"
"Linkbate DC 2024","Royal Blue","chanulthameesha;jamalsabry"
"Linkbate DC 2024","Royal Gold","ttharaniharan;dinalwellappili"
"Linkbate DC 2024","Roy and Shloka","shlokavishweshwar;royhu"
"Linkbate DC 2024","RupemBaraka","aniaziemba;dragosmatei"
"Linkbate DC 2024","Rusty and Fatigued","kai;grace"
"Linkbate DC 2024","Rusty Novices","renee;yangjingyeoh"
"Linkbate DC 2024","SA Squad AJ","annecuthbert;jemmatresling"
"Linkbate DC 2024","SA Squad BK","borisdaley;khumokumalo"
"Linkbate DC 2024","SA Squad JM","jannahhoosain;mabetjimankga"
"Linkbate DC 2024","sejarah victims","michelleting;joellemarissahii"
"Linkbate DC 2024","SFSboys","andrewrhee;seanpark"
"Linkbate DC 2024","stately cats","avaauyeung;olwenbrown"
"Linkbate DC 2024","swamp is the best","desmondlam;andrewlam"
"Linkbate DC 2024","Swing A","speakera;speakera"
"Linkbate DC 2024","Swing B","speakerb;speakerb"
"Linkbate DC 2024","Swing C","speakerc;speakerc"
"Linkbate DC 2024","Swing D","speakerd;speakerd"
"Linkbate DC 2024","Swing E","speakere;speakere"
"Linkbate DC 2024","Taiwan AS","alexlin;sophiewang"
"Linkbate DC 2024","Taiwan CS","conniesun;shannonyen"
"Linkbate DC 2024","Taiwan JC","cindychang;jennysu"
"Linkbate DC 2024","Taiwan JE","judytsai;enzowu"
"Linkbate DC 2024","Taiwan YD","deanchen;yichialee"
"Linkbate DC 2024","Tara TFT","theotrajano;paolorivera"
"Linkbate DC 2024","Team Wuxi","jamyhuang;junezhang"
"Linkbate DC 2024","the bone collector is going to take","seahyujie;seanthew"
"Linkbate DC 2024","The Bridge","ethanglucina;maxteh"
"Linkbate DC 2024","The House","kurtizmau;barryyang"
"Linkbate DC 2024","Truly Humble Under God","haroldchan;wallace"
"Linkbate DC 2024","TW","danielwu;ethantian"
"Linkbate DC 2024","UCM NN","natalialopez;nataliadelapuente"
"Linkbate DC 2024","UCM PM","pablolamiquiz;matiasblanco"
"Linkbate DC 2024","Ukraine (A)","taisiiavivdych;kostiantynkorniienko"
"Linkbate DC 2024","UoC Arts&#x27; Team A","jayakodigebaraniimashaelwaththa;mohamedniyasdeenfathimasarah"
"Linkbate DC 2024","verdict","kochunhohanson;wongtsunto"
"Linkbate DC 2024","Walkie Talkies","lamjonghorleo;chowpaklamedward"
"Linkbate DC 2024","we couldn’t compensate so this is c","eitanloo;mikabosano"
"Linkbate DC 2024","We love blueberries","ryanchua;missacheng"
"Linkbate DC 2024","We were","benjamindanzhang;lamwinghinrex"
"Linkbate DC 2024","Whos spilling lore in this room? it","stephenplando;phoebedominguez"
"Linkbate DC 2024","Wyk1team","tammanheianson;manapyanjamie"
"Linkbate DC 2024","Xtraordinary Voices","carolinewang;yuqiliu"
"Linkbate DC 2024","YH","zeyuhu;liqianyan"
"Linkbate DC 2024","yourcookingpotato","isaacyiu;kyletse"
"Linkbate DC 6","6i9 dreams","chanjustintravis;avariying"
"Linkbate DC 6","A-H","aian;harrison"
"Linkbate DC 6","A&amp;M","myrachan;andreang"
"Linkbate DC 6","AplusA","aeria;alex"
"Linkbate DC 6","Arguably the Best","zacharycheunghoki;kylechongcheukhei"
"Linkbate DC 6","bantdys","davidhong;ahaansekhri"
"Linkbate DC 6","Bench left us","jooyeonan;isaganimiguelranillo"
"Linkbate DC 6","BJ from Beijing","chenmo;chenqingyu"
"Linkbate DC 6","BLCU 1","artemiswang;stellawang"
"Linkbate DC 6","Cart Queen","kurt;carol"
"Linkbate DC 6","Chekle","cherry;twinkle"
"Linkbate DC 6","Chicken Salad","gabrielangelolibed;cassandralouisecarlet"
"Linkbate DC 6","CHS dad pick me up im scared","limeuxuan;thewseanschoen"
"Linkbate DC 6","Circum stances","josephang;keithwong"
"Linkbate DC 6","CLPHS Scrambled Eggs","phangchloe;khorxin"
"Linkbate DC 6","CLPHS Sneaky Link(bate)","yeohshuying;alexwong"
"Linkbate DC 6","CLPHS Uncurse the Curse","wayneooijiajie;bernicetanjiaxin"
"Linkbate DC 6","CM","meagantam;christinawong"
"Linkbate DC 6","COLO A","phamthuyan;phamnguyenminhang"
"Linkbate DC 6","CON YO","marcusdelarosa;gerardomiguelaflores"
"Linkbate DC 6","Debatable","oscarlee;louislo"
"Linkbate DC 6","Debaters CC","chowpakkiu;poonclarisse"
"Linkbate DC 6","Debating Dinosaurs","richardwukwunip;theodorewonglikki"
"Linkbate DC 6","Dogs and Hippos","tamyatkwan;leungshunhimedward"
"Linkbate DC 6","Elysian","chungpaklun;wonglongyinrex"
"Linkbate DC 6","Foremon","airastodomingo;rhodaelainedvazur"
"Linkbate DC 6","Funny Monkis","zacharytianyitang;yuntianalanhu"
"Linkbate DC 6","FUV A","leminhtu;nguyenminhhuyen"
"Linkbate DC 6","Good game","aidentsui;laiyungwing"
"Linkbate DC 6","Green Dinosaurs","leungwaisuen;poonhokwong;savio"
"Linkbate DC 6","have mercy pls","komangayuazkapramestimahiswarimatsuzawa;nimadedavinagitaningkumara"
"Linkbate DC 6","HH Comedy","meganhsu;davidhsu"
"Linkbate DC 6","Hitman","lamching;yuenhiuching"
"Linkbate DC 6","How can I win your heart","rachelhong;pennygao"
"Linkbate DC 6","huhu shengwei","liyukun;xieyifei"
"Linkbate DC 6","if we break, morty will do shots","martinanthonylim;juliafionagaring"
"Linkbate DC 6","Inacup Returns","toruoga;koseienomoto"
"Linkbate DC 6","its time to de-evilize","tumanan;josemarigabrielr;tan;kishacarlay"
"Linkbate DC 6","Jinco","xiaxiangqin;zhaojiayi"
"Linkbate DC 6","Jujus","juliettedeiss;juliebarnes"
"Linkbate DC 6","Legitimate","cherrywong;jacintahui"
"Linkbate DC 6","Linkbate is cancelled","seanli;matthewszeto"
"Linkbate DC 6","LYNQ","qitinyu;yangzizhou"
"Linkbate DC 6","Maybe Team","gurungbiram;chaktszlong"
"Linkbate DC 6","Mitochondria","wackyguevarra;seanmiguelanthonycuevas"
"Linkbate DC 6","mom pick me up im scared","daryltanyijin;cheryltanrouyin"
"Linkbate DC 6","Moral Ox","nicholaskongsaihang;rachaelng"
"Linkbate DC 6","MUST A","sophieyuan;richelleliu"
"Linkbate DC 6","neither of us can whip","joeychan;wyatttai"
"Linkbate DC 6","Nexus","ianchang;nicolasman"
"Linkbate DC 6","No Punt Intended","jadonchoy;samuelwong"
"Linkbate DC 6","Number 5 killed my brother","jethrojedtturado;vernicemitchellesbatilo"
"Linkbate DC 6","NYP A","bsnancyishwarya;syedyasseralsree"
"Linkbate DC 6","NYP B","neeharikaraghunath;rajendranrajesh"
"Linkbate DC 6","NYP C","tanyamariedodavidraja;cheongzhengyu"
"Linkbate DC 6","NYP D","tungsancheng;jonathanchuaweien"
"Linkbate DC 6","ocakes sa debate","marionmaeghangsanchez;danaisabellepvillano"
"Linkbate DC 6","OG","chriswong;ansontsui"
"Linkbate DC 6","Operation Linkbait","ryanlee;ryansun"
"Linkbate DC 6","Orenda","ansonng;leandrasun"
"Linkbate DC 6","Osaka Kouhai Gang","yutayamagishi;minamimatsushima"
"Linkbate DC 6","Our arguments carry some mg","jensontham;pekkleauyeung"
"Linkbate DC 6","owo whats this an argument","reginauytioco;madeleinewong"
"Linkbate DC 6","Perikardium","cyrustsui;isaaclo"
"Linkbate DC 6","purple pineapples","anayadadlani;kateoh"
"Linkbate DC 6","Queen&#x27;s Gambit","queeniekwok;ainodchan"
"Linkbate DC 6","Rainier - Krish","rainiermandel;krishsakhrani"
"Linkbate DC 6","Ramjas A","yaminibhatt;mrityunjayyadav"
"Linkbate DC 6","rebut holes","nadiavenetz;alyshalau"
"Linkbate DC 6","RedDot HH","hwangyijean;hwangyiranne"
"Linkbate DC 6","Rogue Scholars","kristofferredsdeleon;aaronaldrichosaytaalonzo"
"Linkbate DC 6","Shoez","chloeloo;sharon"
"Linkbate DC 6","Sinsoledad","joyzhao;yaqizhao"
"Linkbate DC 6","Sophia Reunion","amanekawano;mikikazumasa"
"Linkbate DC 6","SPHLV","shanakoswara;gabyevangelineyuwono"
"Linkbate DC 6","Stay with me","shirley;katherine"
"Linkbate DC 6","Sunset Bunnies","moseslai;chloewan"
"Linkbate DC 6","Swing A",""
"Linkbate DC 6","Swing B",""
"Linkbate DC 6","Swing C",""
"Linkbate DC 6","Swing D","speakerd;speakerd"
"Linkbate DC 6","TDU Fred fed Ted bread, and Ted fed","benjaminlung;judeou"
"Linkbate DC 6","TDU Fuzzy Wuzzy was a bear. Fuzzy W","chrisliu;nethusarirajapakse"
"Linkbate DC 6","TDU How can a clam cram in a clean ","judytsai;valeriehuang"
"Linkbate DC 6","TDU Peter Piper picked a peck of pi","letitialiu;soniafan"
"Linkbate DC 6","TDU red lorry yellow lorry red lorr","daniellin;enzowu"
"Linkbate DC 6","TDU she sells seashells by the seas","stephenchu;fredericwu"
"Linkbate DC 6","TDU z our coach ran out of tongue t","esthertsai;cherrychiu"
"Linkbate DC 6","Team bamtan","ashleychan;rachelpang"
"Linkbate DC 6","Team Name? LMAO NAH","waltercheung;lamengho"
"Linkbate DC 6","That&#x27;s what they said","maxlee;evanchow"
"Linkbate DC 6","The Church of HYUNA","ramyaespiritu;caitlindaniellegaw"
"Linkbate DC 6","The Failures","suyuesheng;maxliu"
"Linkbate DC 6","The good boys","yingwantungjason;yiushunyatisaac"
"Linkbate DC 6","The Hokjars","nganchorlamcyrus;laihongtunghonrich"
"Linkbate DC 6","The Javelins","evelynwong;janicengai"
"Linkbate DC 6","The uncreative team","jolinakong;easonying"
"Linkbate DC 6","Tokyo Central University","harukasawazaki;mayukoiiiijima"
"Linkbate DC 6","Tsukukoma A","hirokikuroda;yuichirohasegawa"
"Linkbate DC 6","Tsukukoma B","jokataoka;kotaosawa"
"Linkbate DC 6","Tyrone","dabbychan;ysabellema"
"Linkbate DC 6","Ultimate Ben Dover","leocai;bowenduan"
"Linkbate DC 6","UPD Singles","crissamaemuyalde;mariepineda"
"Linkbate DC 6","Vegetable Dogs","fanzelin;chenjunhong"
"Linkbate DC 6","Vitamin C","vera;janecao"
"Linkbate DC 6","water","adviksharma;junnam"
"Linkbate DC 6","WaynetheCutest","daheeyoon;yurimjin"
"Linkbate DC 6","We hate OG","wiltonlai;charmainefong"
"Linkbate DC 6","Well","lamwinghinrex;benjamindanzhang"
"Linkbate DC 7","2/3 Murder Hornets","dharlayu;lucagolez"
"Linkbate DC 7","50 shades of slay","tamyeukheyhilary;chloewong"
